x_coordinate,y_coordinate,time_interval_seconds
154,81,0.0839
167,86,0.016
189,96,0.0165
225,115,0.016
268,145,0.0161
382,218,0.0172
467,265,0.0162
540,300,0.016
602,323,0.0165
657,346,0.0165
657,346,0.0
688,360,0.0165
706,369,0.0169
721,375,0.017
744,384,0.0175
744,384,0.0
768,389,0.0155
795,397,0.0165
824,408,0.0165
854,422,0.0169
873,432,0.017
875,434,0.0176
877,438,0.017
883,446,0.0162
888,452,0.0162
896,460,0.0172
898,462,0.0166
899,462,0.0155
901,464,0.0166
910,474,0.017
917,481,0.017
923,486,0.016
929,490,0.0166
931,491,0.016
932,492,0.0162
937,497,0.017
944,503,0.0162
955,512,0.0163
961,516,0.0161
963,518,0.016
964,518,0.1003
