x_coordinate,y_coordinate,time_interval_seconds
533,225,0.0144
533,227,0.0673
533,233,0.0167
533,243,0.0173
533,283,0.0173
530,308,0.0168
523,345,0.016
515,379,0.0156
507,412,0.0172
493,476,0.017
486,508,0.0166
482,538,0.0164
480,565,0.0169
479,597,0.0176
481,625,0.0166
483,638,0.0159
484,648,0.0178
484,652,0.0161
485,656,0.0156
486,658,0.0174
486,660,0.0173
488,663,0.0164
491,670,0.0166
491,677,0.0156
491,690,0.017
491,698,0.0171
491,702,0.0163
492,706,0.0163
492,709,0.0167
492,712,0.0167
492,718,0.016
492,723,0.0163
492,729,0.0168
492,730,0.0162
492,731,0.0176
491,732,0.0162
