x_coordinate,y_coordinate,time_interval_seconds
182,317,0.0
184,317,0.0152
186,317,0.0142
193,318,0.0165
206,319,0.0161
211,319,0.0167
289,316,0.0168
331,310,0.0167
376,305,0.0173
444,305,0.0158
550,303,0.0157
730,300,0.0165
793,295,0.0179
821,291,0.0167
833,286,0.0165
835,285,0.0169
836,285,0.0488
839,285,0.0167
843,284,0.0163
845,284,0.0163
843,284,0.1156
838,284,0.0158
832,284,0.0168
831,285,0.0176
