x_coordinate,y_coordinate,time_interval_seconds
760,460,0.015
760,461,0.0178
760,462,0.0156
760,464,0.0176
760,466,0.016
758,467,0.0173
746,469,0.0171
725,476,0.0156
706,482,0.0163
666,496,0.0171
643,501,0.016
613,507,0.0159
561,514,0.016
483,526,0.0161
403,541,0.016
279,558,0.0169
232,565,0.0167
211,569,0.0165
206,569,0.0163
205,569,0.0161
204,569,0.0354
198,569,0.0145
191,569,0.0175
170,570,0.0166
160,571,0.0158
137,577,0.0176
128,581,0.0158
125,582,0.0165
126,584,0.0503
127,585,0.0164
129,587,0.0176
131,588,0.0167
131,589,0.0182
132,590,0.0174
134,591,0.0156
136,592,0.016
137,594,0.0166
140,595,0.0172
141,596,0.017
