x_coordinate,y_coordinate,time_interval_seconds
777,70,0.0507
785,73,0.0162
801,80,0.0167
823,93,0.0165
874,130,0.0173
896,148,0.0168
909,158,0.0172
926,167,0.0156
980,177,0.017
1016,182,0.0167
1041,188,0.0165
1056,194,0.0156
1061,197,0.0161
1061,198,0.0168
1062,198,0.0155
1063,198,0.0505
1066,198,0.0504
1070,198,0.0175
1071,198,0.0159
1071,200,0.0685
1071,201,0.0169
1072,202,0.016
1070,202,0.0323
1068,203,0.0225
