x_coordinate,y_coordinate,time_interval_seconds
704,370,0.0311
703,370,0.0155
698,373,0.0166
688,377,0.016
669,385,0.0163
669,385,0.0
638,396,0.017
575,417,0.0172
501,440,0.016
466,451,0.0165
373,489,0.016
323,508,0.0165
282,519,0.016
250,528,0.0165
232,534,0.0166
222,539,0.0159
211,543,0.016
203,545,0.0163
190,546,0.016
188,546,0.0172
187,546,0.0165
186,546,0.016
185,546,0.0165
183,546,0.016
178,548,0.017
168,554,0.0181
157,559,0.0175
142,565,0.016
132,569,0.016
126,571,0.0167
120,572,0.016
119,573,0.1001
117,575,0.0161
114,576,0.0165
110,580,0.017
105,583,0.0175
98,588,0.0166
91,594,0.016
84,599,0.0161
82,599,0.0163
83,599,0.049
