x_coordinate,y_coordinate,time_interval_seconds
887,106,0.0173
887,108,0.0335
887,108,0.0
885,112,0.0165
885,115,0.016
878,126,0.0166
870,139,0.0164
857,156,0.0168
841,175,0.0175
820,196,0.0167
779,235,0.017
685,319,0.0175
685,319,0.0
613,378,0.0154
575,412,0.0158
550,437,0.0175
544,444,0.0166
544,445,0.0171
544,446,0.033
544,448,0.0167
545,453,0.0179
547,456,0.0175
548,458,0.0166
549,459,0.0171
549,460,0.016
550,464,0.016
550,469,0.016
550,475,0.016
548,486,0.017
545,492,0.0165
545,493,0.0166
544,494,0.0661
