x_coordinate,y_coordinate,time_interval_seconds
774,284,0.066
774,286,0.0495
772,289,0.016
765,299,0.0166
753,315,0.016
723,352,0.0166
678,406,0.0168
647,443,0.016
598,497,0.0161
568,534,0.0169
539,568,0.0165
512,601,0.0165
504,609,0.0161
501,612,0.016
498,614,0.0166
497,614,0.0672
495,614,0.016
494,613,0.0161
492,614,0.0159
489,615,0.0162
488,615,0.017
487,615,0.0175
485,614,0.0159
482,612,0.0166
481,612,0.0173
480,612,0.0165
479,612,0.0168
