x_coordinate,y_coordinate,time_interval_seconds
520,654,0.0
521,653,0.0154
524,649,0.0158
524,649,0.0
528,644,0.0165
535,633,0.0165
544,619,0.016
556,600,0.0165
564,589,0.016
591,543,0.0165
596,532,0.0164
615,496,0.016
644,445,0.016
654,423,0.0167
665,405,0.0166
672,391,0.0169
674,387,0.0169
674,385,0.016
674,376,0.0155
674,368,0.0164
674,351,0.0163
681,331,0.0175
685,320,0.0165
688,310,0.0175
688,306,0.016
688,304,0.0165
686,307,0.1013
686,310,0.0159
686,311,0.0329
