x_coordinate,y_coordinate,time_interval_seconds
185,76,0.0671
197,94,0.016
217,123,0.017
273,198,0.017
302,237,0.0169
338,284,0.0162
365,325,0.0161
384,368,0.0168
416,442,0.017
416,442,0.0
447,505,0.0156
464,536,0.0166
472,551,0.0165
481,565,0.016
485,575,0.016
487,590,0.0163
487,594,0.0166
488,598,0.0165
489,605,0.016
491,613,0.0162
498,626,0.0175
500,632,0.0162
501,637,0.0161
502,641,0.016
502,646,0.0165
505,656,0.016
509,666,0.016
511,671,0.0165
511,672,0.0165
511,674,0.0479
510,674,0.1646
