x_coordinate,y_coordinate,time_interval_seconds
1119,194,0.032
1113,193,0.017
1092,192,0.0168
1067,188,0.0166
1037,184,0.0165
983,173,0.0161
932,166,0.0159
881,161,0.0165
867,159,0.0161
864,157,0.0161
864,156,0.0175
864,154,0.0161
862,153,0.016
859,151,0.0185
857,149,0.0152
854,148,0.016
852,147,0.0173
848,147,0.0339
842,147,0.0165
835,149,0.0175
828,150,0.0169
826,150,0.017
825,150,0.0162
822,150,0.0668
