x_coordinate,y_coordinate,time_interval_seconds
431,517,0.0
431,515,0.0137
435,509,0.0161
439,503,0.0167
447,493,0.0163
458,482,0.0158
476,464,0.0173
492,445,0.0158
510,423,0.0166
531,400,0.0169
554,378,0.0174
568,365,0.0166
586,349,0.0172
595,340,0.0172
607,322,0.017
610,315,0.0161
614,306,0.0161
617,298,0.0161
619,292,0.0166
622,286,0.0169
622,283,0.0165
622,280,0.016
622,276,0.0154
622,271,0.0162
622,269,0.0168
620,268,0.0171
619,266,0.0154
619,265,0.0159
619,263,0.0158
