x_coordinate,y_coordinate,time_interval_seconds
517,296,0.0166
517,302,0.0674
517,311,0.0162
517,318,0.0174
517,333,0.0162
517,374,0.0164
517,374,0.0
511,416,0.0171
509,446,0.0162
510,484,0.0168
512,516,0.0169
516,561,0.0168
519,581,0.0165
521,594,0.0171
523,598,0.016
524,599,0.0161
524,600,0.0655
524,598,0.0656
524,595,0.0163
525,591,0.0156
525,588,0.0165
525,587,0.0204
