x_coordinate,y_coordinate,time_interval_seconds
953,98,0.0835
953,99,0.0165
952,100,0.0161
951,103,0.0169
950,106,0.0167
949,113,0.0179
948,116,0.0169
941,129,0.021
933,142,0.0147
920,165,0.0168
906,192,0.017
892,216,0.0181
859,273,0.0142
837,309,0.0157
805,362,0.0161
779,406,0.0158
760,439,0.016
744,473,0.0169
731,500,0.0158
717,532,0.0166
703,558,0.0158
690,579,0.0169
678,596,0.0171
668,609,0.0186
668,609,0.0
667,612,0.0146
665,615,0.0166
663,620,0.0174
657,628,0.0167
655,633,0.0154
649,640,0.0158
645,646,0.0162
640,651,0.0164
635,657,0.0164
627,663,0.0161
619,670,0.016
608,685,0.0168
602,695,0.0166
597,707,0.0167
595,711,0.0168
590,716,0.0169
587,721,0.017
584,723,0.016
583,725,0.0163
582,725,0.0341
581,725,0.0858
580,725,0.0155
578,726,0.0177
577,726,0.0973
