x_coordinate,y_coordinate,time_interval_seconds
1145,113,0.083
1130,129,0.0169
1114,144,0.0168
1098,162,0.0161
1058,202,0.0159
1004,252,0.0171
921,328,0.0166
874,365,0.0166
859,375,0.0165
858,376,0.0167
858,377,0.0335
858,378,0.0168
859,375,0.0978
861,373,0.0173
863,372,0.0201
