x_coordinate,y_coordinate,time_interval_seconds
223,388,0.0801
230,387,0.0169
247,382,0.0164
287,371,0.0163
326,360,0.0168
409,340,0.0165
489,323,0.0172
569,306,0.0176
600,297,0.0162
626,287,0.0161
652,281,0.0159
696,270,0.0167
740,263,0.0171
749,261,0.0176
751,259,0.0167
752,257,0.0159
754,255,0.0177
754,255,0.0
754,254,0.0632
757,254,0.0493
756,254,0.0668
755,254,0.0184
