x_coordinate,y_coordinate,time_interval_seconds
577,246,0.0
585,246,0.0152
591,246,0.0173
600,246,0.0159
605,246,0.0172
617,247,0.017
617,247,0.0
640,255,0.0156
664,263,0.0176
691,271,0.0158
721,280,0.0173
721,280,0.0
737,288,0.0159
747,292,0.0182
750,295,0.0159
751,295,0.0163
753,295,0.0335
757,295,0.0174
760,295,0.0155
768,295,0.0189
768,295,0.0
773,295,0.015
778,295,0.0162
782,293,0.0168
790,293,0.0173
804,293,0.0162
810,294,0.0172
812,295,0.0156
813,295,0.0668
816,295,0.0498
817,295,0.0162
820,294,0.0159
823,294,0.0164
827,294,0.0157
829,295,0.016
833,297,0.017
