x_coordinate,y_coordinate,time_interval_seconds
62,648,0.0157
62,647,0.0159
63,646,0.0322
69,642,0.0156
82,635,0.0162
105,622,0.0171
124,608,0.0155
159,591,0.0165
191,579,0.016
227,564,0.0162
251,553,0.0169
276,537,0.0167
286,526,0.0164
292,519,0.0154
295,513,0.0165
296,510,0.0156
299,506,0.0173
301,504,0.0162
305,500,0.0177
305,497,0.0162
305,494,0.0159
301,497,0.0334
294,502,0.0168
288,507,0.0167
285,508,0.0163
283,509,0.0161
278,509,0.0388
