x_coordinate,y_coordinate,time_interval_seconds
831,380,0.0504
825,387,0.0166
823,389,0.017
811,409,0.0336
765,490,0.016
758,503,0.0161
758,503,0.0
754,509,0.017
751,514,0.0165
747,519,0.0164
743,525,0.017
739,530,0.0158
732,537,0.0166
727,545,0.016
719,555,0.0163
715,561,0.0165
714,562,0.0167
713,562,0.0497
712,562,0.0166
711,562,0.0165
711,561,0.0495
