x_coordinate,y_coordinate,time_interval_seconds
950,166,0.001
950,165,0.0145
951,164,0.0169
950,166,0.0338
943,171,0.0161
931,181,0.0162
921,190,0.0171
910,198,0.0165
895,211,0.0164
885,219,0.0165
869,232,0.0164
859,242,0.0166
849,251,0.0164
840,259,0.0166
840,259,0.0
834,265,0.0165
829,270,0.0163
822,275,0.016
812,282,0.016
797,292,0.0165
779,304,0.0175
769,312,0.0167
766,314,0.017
765,316,0.0651
765,317,0.0165
