x_coordinate,y_coordinate,time_interval_seconds
214,532,0.015
214,531,0.0338
214,530,0.0328
219,527,0.0161
239,515,0.0156
288,494,0.0167
337,476,0.0165
403,451,0.017
480,422,0.0164
578,372,0.0164
672,317,0.0165
705,296,0.0174
731,284,0.0161
755,277,0.0166
775,270,0.0178
776,269,0.0158
776,266,0.0337
777,263,0.0166
779,259,0.0168
781,258,0.1317
785,258,0.0171
