x_coordinate,y_coordinate,time_interval_seconds
181,661,0.0
181,659,0.0662
185,657,0.0159
191,654,0.0152
202,651,0.0157
215,645,0.0162
233,638,0.0158
249,632,0.0158
280,622,0.0168
313,613,0.016
358,600,0.0173
391,591,0.0162
408,584,0.0157
417,579,0.0161
422,575,0.0163
424,574,0.0162
427,573,0.0158
431,572,0.0158
434,571,0.0166
442,569,0.017
445,567,0.0166
446,567,0.0172
447,567,0.05
449,567,0.0159
452,567,0.0157
454,567,0.0164
455,567,0.0158
460,567,0.0156
469,569,0.0177
476,569,0.0176
479,569,0.0166
480,569,0.0348
