x_coordinate,y_coordinate,time_interval_seconds
681,517,0.0169
683,519,0.0169
685,523,0.0165
688,528,0.0161
691,533,0.0165
699,547,0.0167
707,564,0.0164
718,588,0.017
726,609,0.017
736,636,0.0177
742,646,0.0159
747,654,0.017
754,665,0.017
763,680,0.0171
768,687,0.0173
771,694,0.0161
775,701,0.0166
779,718,0.018
780,722,0.0163
782,727,0.0168
783,728,0.0159
783,727,0.1329
