x_coordinate,y_coordinate,time_interval_seconds
562,408,0.0651
568,408,0.0155
579,407,0.017
611,405,0.0168
654,405,0.016
716,400,0.016
772,392,0.0165
803,385,0.0165
827,378,0.016
851,370,0.0158
857,368,0.0165
864,367,0.0173
866,367,0.0336
868,366,0.0175
874,364,0.0165
876,364,0.017
877,364,0.018
882,364,0.016
905,363,0.016
929,362,0.0163
952,359,0.016
964,356,0.016
964,355,0.0336
965,353,0.0511
966,353,0.0165
967,352,0.0166
968,352,0.0487
969,351,0.016
970,349,0.0162
971,349,0.0343
972,349,0.0165
973,348,0.0161
976,348,0.0166
978,348,0.0171
980,348,0.017
981,348,0.017
